id	category	canonical	意味	ae	pr	dr	cc	freq	entries(menu:shortcut:panel:pref)	quality	scope	verdict	理由	bundle	depends	weight
1374	tool	Activate and cycle Brush, Clone Stamp, and Eraser tools	ブラシ/コピースタンプ/消しゴムを巡回	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
1375	tool	Activate and cycle Puppet tools	パペットツールを巡回	1	0	0	0	1	0:1:0:0	公式(Adobe)		不採用	GOALS要らないもの「IK/キャラリグ」。Puppet toolはメッシュベースの2Dキャラリグ機構			
1376	tool	Activate and cycle Type tools	文字ツールを巡回	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B29		S
1377	tool	Activate Hand tool	手のひらツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B29		S
1378	tool	Activate Pan Behind tool	アンカーポイントツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	Anchor X/Yは既にInspector実装済み、Stage上のビジュアルツールはギズモ実装待ち(裁定124)	B29		S
1379	tool	Activate Refine Edge tool	エッジ調整ツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定193+裁定153: vism圏(個別エフェクト群)— Glow(vism第1号)と同型の単発専門エフェクト/アルゴリズムで、裁定153のeffect provider経路(compositor内layer単位オフスクリーンパス)で後から載せる。コアはeffect適用UIの器のみ持つ	B29		S
1380	tool	Activate Selection tool	選択ツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B29		S
1381	tool	Activate specific Clone Stamp preset	コピースタンプのプリセットを呼び出す	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: ペイント族(既存9行=989/1023/1374/1427-1430/1468/1519/1523と同族、拾い漏れ分)— vism抽象化候補・拡張として戸を残す(コア完成後・L8/L9継ぎ目候補)	B27		S
1382	tool	AI design	AIデザイン生成	0	0	0	1	1	1:0:0:0	公式		拡張	裁定193: vism圏(AI生成系)— 素材のゼロからの生成(id2 Image to videoと同型、解析→調整路線ではなく新規生成)。継ぎ目=将来のgenerative providerプラグイン	HOMELESS		S
1383	tool	AI writer	AI文章生成	0	0	0	1	1	1:0:0:0	公式		拡張	裁定193: vism圏(AI生成系)— 素材のゼロからの生成(id2 Image to videoと同型、解析→調整路線ではなく新規生成)。継ぎ目=将来のgenerative providerプラグイン	HOMELESS		S
1384	tool	Append At End	Shift+F12	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B52	track-project-structure	L
1385	tool	Arc Tool	弧ツール(タイトル/グラフィック)	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	shape実装済み(裁定104)、UIツール化は未	B28		S
1386	tool	Auto Removal	自動背景除去	0	0	0	1	1	1:0:0:0	公式		採用予定	既決との衝突なし	B02		S
1387	tool	Bold	太字	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	text style span実装済み(裁定122)、toolbar UIは未	B46		S
1388	tool	Chroma Key	クロマキー合成	0	0	0	1	1	1:0:0:0	公式		拡張	裁定193+裁定153: vism圏(個別エフェクト群)— Glow(vism第1号)と同型の単発専門エフェクト/アルゴリズムで、裁定153のeffect provider経路(compositor内layer単位オフスクリーンパス)で後から載せる。コアはeffect適用UIの器のみ持つ	B38		S
1389	tool	Cycle through tools	ツールを巡回	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B29		S
1390	tool	Duplicate Clone Stamp preset	コピースタンププリセットを複製	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: ペイント族(既存9行=989/1023/1374/1427-1430/1468/1519/1523と同族、拾い漏れ分)— vism抽象化候補・拡張として戸を残す(コア完成後・L8/L9継ぎ目候補)	B27		S
1391	tool	Ellipse Tool	楕円ツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B28		S
1392	tool	Find Missing Effects	見つからないエフェクトを検索	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B10		S
1393	tool	Find Missing Footage	見つからない素材を検索	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B10		S
1394	tool	Hand Tool	ハンドツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B29		S
1395	tool	Insert Copyright Symbol	著作権記号挿入	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B46		S
1396	tool	Insert Registered Symbol	登録商標記号挿入	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B46		S
1397	tool	Italic	斜体	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	1387と同根拠	B46		S
1398	tool	Line Tool	直線ツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B28		S
1399	tool	Momentarily activate Eraser with Last Stroke Only	直前ストロークのみ消しゴム化	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: ペイント族(既存9行=989/1023/1374/1427-1430/1468/1519/1523と同族、拾い漏れ分)— vism抽象化候補・拡張として戸を残す(コア完成後・L8/L9継ぎ目候補)	B27		S
1400	tool	Nudge Selected Object Down by Five Pixels	選択オブジェクトを下へ5px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1401	tool	Nudge Selected Object Down by One Pixel	選択オブジェクトを下へ1px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1402	tool	Nudge Selected Object Left by Five Pixels	選択オブジェクトを左へ5px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1403	tool	Nudge Selected Object Left by One Pixel	選択オブジェクトを左へ1px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1404	tool	Nudge Selected Object Right by Five Pixels	選択オブジェクトを右へ5px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1405	tool	Nudge Selected Object Right by One Pixel	選択オブジェクトを右へ1px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1406	tool	Nudge Selected Object Up by Five Pixels	選択オブジェクトを上へ5px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1407	tool	Nudge Selected Object Up by One Pixel	選択オブジェクトを上へ1px	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B45		S
1408	tool	Open Auto-Orientation dialog	自動方向ダイアログを開く	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	LayerAttrs.ao実装済み(裁定112f)、UIダイアログは未	B44		M
1409	tool	Open Effect Controls panel	Effect Controlsパネルを開く	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B25		M
1410	tool	Open Layer	レイヤーパネルを開く	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		S
1411	tool	Open layer in Layer panel	Layerパネルでレイヤーを開く	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B25		M
1412	tool	Open Layer Source	ソースを開く	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		S
1413	tool	Open Script Editor	スクリプトエディタを開く	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	裁定6: 拡張の口はtrait1本			
1414	tool	Open settings dialog for selected layer	選択レイヤーの設定ダイアログを開く	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B25		M
1415	tool	Open source in Footage panel	Footageパネルでソースを開く	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B25		M
1416	tool	Pen Tool	ペンツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	shape実装済み(裁定104)、UIツール化は未	B28		S
1417	tool	Pen Tool	ペンツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	1416と同根拠	B28		S
1418	tool	Pointer(select tool)	A	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B29		S
1419	tool	Proxy Mode	プロキシ編集モード	0	0	0	1	1	1:0:0:0	公式		採用予定	裁定21のproxy方針	B08		S
1420	tool	Rate Stretch Tool	レートストレッチツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	Speed実装済み(裁定112g)、UIツールは未	B29		S
1421	tool	Rectangle Tool	矩形ツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B28		S
1422	tool	Remove background	AI背景除去	0	0	0	1	1	1:0:0:0	公式		採用予定	既決との衝突なし	B02		S
1423	tool	Remove Unused Footage	未使用素材を削除	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B10		S
1424	tool	Script to Video	台本から動画生成(AI)	0	0	0	1	1	1:0:0:0	公式		拡張	裁定193: vism圏(AI生成系)— 素材のゼロからの生成(id2 Image to videoと同型、解析→調整路線ではなく新規生成)。継ぎ目=将来のgenerative providerプラグイン	HOMELESS		S
1425	tool	Select Tool	選択ツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B29		S
1426	tool	Selection Tool	選択ツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B29		S
1427	tool	Set brush hardness	ブラシ硬さを設定	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
1428	tool	Set brush size	ブラシサイズを設定	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
1429	tool	Set Clone Stamp starting sample point	コピースタンプの開始点を設定	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
1430	tool	Set flow for paint tool	ペイントツールのフローを設定	1	0	0	0	1	0:1:0:0	公式(Adobe)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
1431	tool	Temporarily activate Hand tool	一時的に手のひらツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B29		S
1432	tool	Temporarily activate Pen tool with Selection selected	選択ツール中に一時的にペンツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
1433	tool	Temporarily activate Selection tool with pen selected	ペン選択中に一時的に選択ツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
1434	tool	Temporarily convert Selection to Direct Selection tool	一時的にダイレクト選択ツールへ	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
1435	tool	Temporarily convert Selection to Shape Duplication tool	一時的にシェイプ複製ツールへ	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
1436	tool	Type Tool	テキストツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B29		S
1437	tool	Type Tool	テキストツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B29		S
1438	tool	Underline	下線	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B46		S
1439	tool	Vertical Type Tool	縦書きテキストツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし(日本語歌詞対応と親和)	B29		S
1440	tool	Wedge Tool	くさびツール	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B28		S
1441	view_display	Zoom In	ズームイン	1	1	1	0	3	2:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点)		採用予定	既決との衝突なし(M18未)	B24		S
1442	view_display	Zoom Out	ズームアウト	1	1	1	0	3	2:2:0:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMD, v11時点)		採用予定	1441と同根拠	B24		S
1443	view_display	Activate Zoom In tool	ズームインツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B24		S
1444	view_display	Activate Zoom Out tool	ズームアウトツール	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B24		S
1445	view_display	Active Window: Source Viewer	Command+1	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B25		M
1446	view_display	Cinema Viewer	Command+F	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B24		S
1447	view_display	Clear Guides	ガイドを消去	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	裁定155(カメラビュー系UI回収対象)	B22		S
1448	view_display	Custom…	解像度:カスタム	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B23		S
1449	view_display	Enhanced Viewer	Option+F	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B24		S
1450	view_display	Fast Previews > Adaptive Resolution	高速プレビュー:適応解像度	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	裁定175確認: μ裁定163の解像度capとして実装済み(verdict未反映の整合修正)	B23		S
1451	view_display	Fast Previews > Wireframe	高速プレビュー:ワイヤーフレーム	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B23		S
1452	view_display	Full	解像度:フル	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B23		S
1453	view_display	Full Screen Viewer	Shift+F	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B24		S
1454	view_display	Gradient Overlay	グラデーションオーバーレイ	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	レイヤースタイルは裁定71で全廃(Gradient Overlay)			
1455	view_display	Grid & Guides…	グリッド・ガイド・セーフマージン設定	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	裁定155(カメラビュー系UI回収対象)	B22		S
1456	view_display	Guide Layer	ガイドレイヤー化	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B22		S
1457	view_display	Half	解像度:1/2	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B23		S
